"","target_id","gene","ctenidia","gonad","heart","juvenile","larvae","identifiers","gene_id.x","gene_name.x","annotation","alt_annotation","goterms","accessions","gene_id.y","gene_name.y","gene_description","alt_gene_description","all_GO_ids","BP_GO_ids","CC_GO_ids","MF_GO_ids","GOslim","Term"
"1918","PGEN_.00g316970","PGEN_.00g316970",0,0,0,0.052349,0,NA,NA,NA,NA,NA,NA,"P48029;B2KY47;B4DIA3;E9PFC0;Q13032;Q66I36",6535,"SLC6A8","Sodium- and chloride-dependent creatine transporter 1","Solute carrier family 6 member 8","GO:0016021;GO:0005887;GO:0005886;GO:0005308;GO:0005309;GO:0006600;GO:0015881;GO:0006936;GO:0006836;GO:0071705;GO:0035725","GO:0006600;GO:0015881;GO:0006936;GO:0006836;GO:0071705;GO:0035725","GO:0016021;GO:0005887;GO:0005886","GO:0005308;GO:0005309","GO:0006575;GO:0055085;GO:0003012;GO:0055085","cellular modified amino acid metabolic process;transmembrane transport;muscle system process;transmembrane transport"
"1919","PGEN_.00g317080","PGEN_.00g317080",0,0,0,1.291255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920","PGEN_.00g317180","PGEN_.00g317180",0,0,0,0.268186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","PGEN_.00g317250","PGEN_.00g317250",0,0,0,0.481324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","PGEN_.00g317540","PGEN_.00g317540",0,0,0,0.098111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","PGEN_.00g317550","PGEN_.00g317550",0,0,0,0.068435,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","PGEN_.00g317640","PGEN_.00g317640",0,0,0,0.019562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","PGEN_.00g317820","PGEN_.00g317820",0,0,0,0.165158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","PGEN_.00g318040","PGEN_.00g318040",0,0,0,0.07482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","PGEN_.00g318050","PGEN_.00g318050",0,0,0,0.371586,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","PGEN_.00g318230","PGEN_.00g318230",0,0,0,0.249955,0,"Q9JLI3;Q3U495;Q9ERK2;Q9ERK3;Q9QZV6;Q9QZV7","27390","Mmel1","Membrane metallo-endopeptidase-like 1 soluble form","Neprilysin-2 secreted","GO:0005783;GO:0005615;GO:0005794;GO:0016021;GO:0016020;GO:0005886;GO:0004175;GO:0004222;GO:0008270;GO:0016485;GO:0006508","Q9JLI3;Q3U495;Q9ERK2;Q9ERK3;Q9QZV6;Q9QZV7",27390,"Mmel1","Membrane metallo-endopeptidase-like 1 soluble form","Neprilysin-2 secreted","GO:0005783;GO:0005615;GO:0005794;GO:0016021;GO:0016020;GO:0005886;GO:0004175;GO:0004222;GO:0008270;GO:0016485;GO:0006508","GO:0016485;GO:0006508","GO:0005783;GO:0005615;GO:0005794;GO:0016021;GO:0016020;GO:0005886","GO:0004175;GO:0004222;GO:0008270","GO:0051604","protein maturation"
"1929","PGEN_.00g318250","PGEN_.00g318250",0,0,0,0.870705,0,"Q3ZBV2","529929","DDX19A","ATP-dependent RNA helicase DDX19A","DEAD box protein 19A","GO:0010494;GO:0005654;GO:0005634;GO:0005524;GO:0016887;GO:0003723;GO:0003724;GO:0016973","Q3ZBV2",529929,"DDX19A","ATP-dependent RNA helicase DDX19A","DEAD box protein 19A","GO:0010494;GO:0005654;GO:0005634;GO:0005524;GO:0016887;GO:0003723;GO:0003724;GO:0016973","GO:0016973","GO:0010494;GO:0005654;GO:0005634","GO:0005524;GO:0016887;GO:0003723;GO:0003724","GO:0006913","nucleocytoplasmic transport"
"1930","PGEN_.00g318290","PGEN_.00g318290",0,0,0,1.784622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931","PGEN_.00g318310","PGEN_.00g318310",0,0,0,0.388273,0,"P58780;Q8WND6","397079","ADA2","Adenosine deaminase 2","Cat eye syndrome critical region protein 1","GO:0005615;GO:0004000;GO:0031685;GO:0008201;GO:0043394;GO:0008270;GO:0006154;GO:0046103","P58780;Q8WND6",397079,"ADA2","Adenosine deaminase 2","Cat eye syndrome critical region protein 1","GO:0005615;GO:0004000;GO:0031685;GO:0008201;GO:0043394;GO:0008270;GO:0006154;GO:0046103","GO:0006154;GO:0046103","GO:0005615","GO:0004000;GO:0031685;GO:0008201;GO:0043394;GO:0008270","GO:0055086;GO:1901135;GO:0055086;GO:1901135","nucleobase-containing small molecule metabolic process;carbohydrate derivative metabolic process;nucleobase-containing small molecule metabolic process;carbohydrate derivative metabolic process"
"1932","PGEN_.00g318350","PGEN_.00g318350",0,0,0,0.064982,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933","PGEN_.00g318360","PGEN_.00g318360",0,0,0,1.11781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","PGEN_.00g318400","PGEN_.00g318400",0,0,0,0.064031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935","PGEN_.00g318450","PGEN_.00g318450",0,0,0,0.192375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936","PGEN_.00g318490","PGEN_.00g318490",0,0,0,0.023025,0,"Q8ITC9;Q0IGX8;Q71RH8","41713","PK1-R","Pyrokinin-1 receptor","G-protein-coupled receptor FM-4","GO:0016021;GO:0005887;GO:0005886;GO:0004930;GO:0008188;GO:0036401;GO:0007186;GO:0090278;GO:0007218;GO:0070328","Q8ITC9;Q0IGX8;Q71RH8",41713,"PK1-R","Pyrokinin-1 receptor","G-protein-coupled receptor FM-4","GO:0016021;GO:0005887;GO:0005886;GO:0004930;GO:0008188;GO:0036401;GO:0007186;GO:0090278;GO:0007218;GO:0070328","GO:0007186;GO:0090278;GO:0007218;GO:0070328","GO:0016021;GO:0005887;GO:0005886","GO:0004930;GO:0008188;GO:0036401","GO:0023052;GO:0023052;GO:0023052","signaling;signaling;signaling"
"1937","PGEN_.00g318500","PGEN_.00g318500",0,0,0,0.097787,0,"Q1RMI1","540287","GPR183","G-protein coupled receptor 183","CYPIVF12","GO:0016021;GO:0005886;GO:0004930;GO:0008142;GO:0002250;GO:0002312;GO:0002407;GO:0036145;GO:0007186;GO:0006959;GO:0030595;GO:0002313;GO:0030316;GO:0030890;GO:0070374;GO:2000458;GO:0010818;GO:0061470","Q1RMI1",540287,"GPR183","G-protein coupled receptor 183","CYPIVF12","GO:0016021;GO:0005886;GO:0004930;GO:0008142;GO:0002250;GO:0002312;GO:0002407;GO:0036145;GO:0007186;GO:0006959;GO:0030595;GO:0002313;GO:0030316;GO:0030890;GO:0070374;GO:2000458;GO:0010818;GO:0061470","GO:0002250;GO:0002312;GO:0002407;GO:0036145;GO:0007186;GO:0006959;GO:0030595;GO:0002313;GO:0030316;GO:0030890;GO:0070374;GO:2000458;GO:0010818;GO:0061470","GO:0016021;GO:0005886","GO:0004930;GO:0008142","GO:0002376;GO:0002376;GO:0002376;GO:0048870;GO:0002376;GO:0023052;GO:0002376;GO:0002376;GO:0048870;GO:0002376;GO:0030154;GO:0048856;GO:0002376;GO:0030154;GO:0048856;GO:0002376;GO:0023052;GO:0030154;GO:0048856;GO:0048870;GO:0002376;GO:0048870;GO:0002376;GO:0030154;GO:0048856","immune system process;immune system process;immune system process;cell motility;immune system process;signaling;immune system process;immune system process;cell motility;immune system process;cell differentiation;anatomical structure development;immune system process;cell differentiation;anatomical structure development;immune system process;signaling;cell differentiation;anatomical structure development;cell motility;immune system process;cell motility;immune system process;cell differentiation;anatomical structure development"
"1938","PGEN_.00g318610","PGEN_.00g318610",0,0,0,2.689699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1939","PGEN_.00g318630","PGEN_.00g318630",0,0,0,0.151713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940","PGEN_.00g318660","PGEN_.00g318660",0,0,0,3.610418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941","PGEN_.00g318740","PGEN_.00g318740",0,0,0,0.073599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","PGEN_.00g319100","PGEN_.00g319100",0,0,0,0.526731,0,"O46639","281549","TRHR","Thyrotropin-releasing hormone receptor","Thyroliberin receptor","GO:0016021;GO:0005886;GO:0004997;GO:0007200","O46639",281549,"TRHR","Thyrotropin-releasing hormone receptor","Thyroliberin receptor","GO:0016021;GO:0005886;GO:0004997;GO:0007200","GO:0007200","GO:0016021;GO:0005886","GO:0004997","GO:0023052","signaling"
"1943","PGEN_.00g319630","PGEN_.00g319630",0,0,0,0.312004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944","PGEN_.00g319660","PGEN_.00g319660",0,0,0,0.037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","PGEN_.00g319670","PGEN_.00g319670",0,0,0,0.103288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946","PGEN_.00g319810","PGEN_.00g319810",0,0,0,0.030169,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","PGEN_.00g319840","PGEN_.00g319840",0,0,0,2.422876,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","PGEN_.00g319880","PGEN_.00g319880",0,0,0,3.121663,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949","PGEN_.00g319910","PGEN_.00g319910",0,0,0,1.005802,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","PGEN_.00g319920","PGEN_.00g319920",0,0,0,4.829804,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","PGEN_.00g320210","PGEN_.00g320210",0,0,0,0.252427,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","PGEN_.00g320260","PGEN_.00g320260",0,0,0,0.157459,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953","PGEN_.00g320450","PGEN_.00g320450",0,0,0,5.461521,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","PGEN_.00g320490","PGEN_.00g320490",0,0,0,0.016738,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","PGEN_.00g320510","PGEN_.00g320510",0,0,0,0.364418,0,"P40871","936509","dhbE","23-dihydroxybenzoate-AMP ligase","Dihydroxybenzoic acid-activating enzyme","GO:0005737;GO:0008668;GO:0005524;GO:0016874;GO:0019290","P40871",936509,"dhbE","23-dihydroxybenzoate-AMP ligase","Dihydroxybenzoic acid-activating enzyme","GO:0005737;GO:0008668;GO:0005524;GO:0016874;GO:0019290","GO:0019290","GO:0005737","GO:0008668;GO:0005524;GO:0016874",NA,NA
"1956","PGEN_.00g320720","PGEN_.00g320720",0,0,0,2.186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957","PGEN_.00g320880","PGEN_.00g320880",0,0,0,0.027699,0,"D4B1Z7","9523853","","Uncharacterized FAD-linked oxidoreductase ARB_02478","Not56-like protein","GO:0005576;GO:0071949;GO:0016491","D4B1Z7",9523853,"","Uncharacterized FAD-linked oxidoreductase ARB_02478","Not56-like protein","GO:0005576;GO:0071949;GO:0016491","","GO:0005576","GO:0071949;GO:0016491",NA,NA
"1958","PGEN_.00g320900","PGEN_.00g320900",0,0,0,0.079503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959","PGEN_.00g321010","PGEN_.00g321010",0,0,0,3.383763,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960","PGEN_.00g321240","PGEN_.00g321240",0,0,0,0.136297,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961","PGEN_.00g321260","PGEN_.00g321260",0,0,0,5.611605,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962","PGEN_.00g321270","PGEN_.00g321270",0,0,0,0.024091,0,"Q9VGJ5;A0AQE5","41411","fer3","Protein Fer3","Neuronal twist","GO:0005634;GO:0003700;GO:0000981;GO:0046983;GO:0000977;GO:0032502;GO:0045892;GO:0006357;GO:0006355","Q9VGJ5;A0AQE5",41411,"fer3","Protein Fer3","Neuronal twist","GO:0005634;GO:0003700;GO:0000981;GO:0046983;GO:0000977;GO:0032502;GO:0045892;GO:0006357;GO:0006355","GO:0032502;GO:0045892;GO:0006357;GO:0006355","GO:0005634","GO:0003700;GO:0000981;GO:0046983;GO:0000977","GO:0006351;GO:0006355;GO:0006351;GO:0006355;GO:0006351","DNA-templated transcription;regulation of DNA-templated transcription;DNA-templated transcription;regulation of DNA-templated transcription;DNA-templated transcription"
"1963","PGEN_.00g321280","PGEN_.00g321280",0,0,0,0.244518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964","PGEN_.00g321320","PGEN_.00g321320",0,0,0,2.283038,0,"Q92626;A8QM65;D6W4Y0;Q4KMG2","7837","PXDN","Peroxidasin homolog","p53-responsive gene 2 protein","GO:0062023;GO:0005783;GO:0070062;GO:0005576;GO:0005615;GO:0019806;GO:0005201;GO:0020037;GO:0005152;GO:0046872;GO:0004601;GO:0070831;GO:0030199;GO:0030198;GO:0042744;GO:0006955;GO:0006979","Q92626;A8QM65;D6W4Y0;Q4KMG2",7837,"PXDN","Peroxidasin homolog","p53-responsive gene 2 protein","GO:0062023;GO:0005783;GO:0070062;GO:0005576;GO:0005615;GO:0019806;GO:0005201;GO:0020037;GO:0005152;GO:0046872;GO:0004601;GO:0070831;GO:0030199;GO:0030198;GO:0042744;GO:0006955;GO:0006979","GO:0070831;GO:0030199;GO:0030198;GO:0042744;GO:0006955;GO:0006979","GO:0062023;GO:0005783;GO:0070062;GO:0005576;GO:0005615","GO:0019806;GO:0005201;GO:0020037;GO:0005152;GO:0046872;GO:0004601","GO:0030198;GO:0030198;GO:0002376","extracellular matrix organization;extracellular matrix organization;immune system process"
"1965","PGEN_.00g321340","PGEN_.00g321340",0,0,0,0.408892,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966","PGEN_.00g321450","PGEN_.00g321450",0,0,0,0.036854,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967","PGEN_.00g321700","PGEN_.00g321700",0,0,0,0.025937,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968","PGEN_.00g322240","PGEN_.00g322240",0,0,0,20.61812,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969","PGEN_.00g322430","PGEN_.00g322430",0,0,0,0.092896,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970","PGEN_.00g322500","PGEN_.00g322500",0,0,0,0.063143,0,NA,NA,NA,NA,NA,NA,"Q5SVZ6;D3DPR7;Q7Z3Q4",79830,"ZMYM1","Zinc finger MYM-type protein 1","Brain-specific angiogenesis inhibitor 3","GO:0005634;GO:0046983;GO:0008270","","GO:0005634","GO:0046983;GO:0008270",NA,NA
"1971","PGEN_.00g322530","PGEN_.00g322530",0,0,0,0.065333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972","PGEN_.00g322590","PGEN_.00g322590",0,0,0,0.601814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973","PGEN_.00g322600","PGEN_.00g322600",0,0,0,2.541707,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974","PGEN_.00g322690","PGEN_.00g322690",0,0,0,0.066961,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975","PGEN_.00g323110","PGEN_.00g323110",0,0,0,0.290117,0,NA,NA,NA,NA,NA,NA,"Q09324;O35981;Q8BRB2",14537,"Gcnt1","Beta-13-galactosyl-O-glycosyl-glycoprotein beta-16-N-acetylglucosaminyltransferase","Core2-GlcNAc-transferase","GO:0005615;GO:0031985;GO:0000139;GO:0016021;GO:0005802;GO:0008375;GO:0003829;GO:0060352;GO:0009101;GO:0060993;GO:0050901;GO:0006486;GO:0032868;GO:0048729","GO:0060352;GO:0009101;GO:0060993;GO:0050901;GO:0006486;GO:0032868;GO:0048729","GO:0005615;GO:0031985;GO:0000139;GO:0016021;GO:0005802","GO:0008375;GO:0003829","GO:1901135;GO:0048856;GO:0002376;GO:0007155;GO:0048870;GO:1901135;GO:0048856","carbohydrate derivative metabolic process;anatomical structure development;immune system process;cell adhesion;cell motility;carbohydrate derivative metabolic process;anatomical structure development"
"1976","PGEN_.00g323260","PGEN_.00g323260",0,0,0,0.084099,0,NA,NA,NA,NA,NA,NA,"G5EFC3;O17535",181269,"egl-36","Potassium voltage-gated channel protein egl-36","Egg-laying defective protein 36","GO:0030424;GO:0032590;GO:0016021;GO:0032809;GO:0008076;GO:0005251;GO:0005244;GO:0005249;GO:0034220;GO:0071805;GO:0051260;GO:0034765","GO:0034220;GO:0071805;GO:0051260;GO:0034765","GO:0030424;GO:0032590;GO:0016021;GO:0032809;GO:0008076","GO:0005251;GO:0005244;GO:0005249","GO:0055085;GO:0055085;GO:0065003;GO:0055085","transmembrane transport;transmembrane transport;protein-containing complex assembly;transmembrane transport"
"1977","PGEN_.00g323350","PGEN_.00g323350",0,0,0,2.417469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978","PGEN_.00g323940","PGEN_.00g323940",0,0,0,0.125315,0,NA,NA,NA,NA,NA,NA,"Q8X5T5",914284,"acs","Acetyl-coenzyme A synthetase","Acyl-activating enzyme","GO:0003987;GO:0016208;GO:0005524;GO:0046872;GO:0019427;GO:0006935","GO:0019427;GO:0006935","","GO:0003987;GO:0016208;GO:0005524;GO:0046872","GO:0006790;GO:0055086;GO:1901135","sulfur compound metabolic process;nucleobase-containing small molecule metabolic process;carbohydrate derivative metabolic process"
"1979","PGEN_.00g324360","PGEN_.00g324360",0,0,0,2.201473,0,NA,NA,NA,NA,NA,NA,"Q7T3T8",NA,"zar1","Zygote arrest protein 1","Oocyte-specific maternal effect factor","GO:0005737;GO:0032991;GO:0003729;GO:1903231;GO:0017148;GO:1905881;GO:0006412","GO:0017148;GO:1905881;GO:0006412","GO:0005737;GO:0032991","GO:0003729;GO:1903231","GO:0022414;GO:0030154;GO:0048856","reproductive process;cell differentiation;anatomical structure development"
"1980","PGEN_.00g324700","PGEN_.00g324700",0,0,0,0.630031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981","PGEN_.00g324780","PGEN_.00g324780",0,0,0,5.442924,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1982","PGEN_.00g324870","PGEN_.00g324870",0,0,0,0.631625,0,NA,NA,NA,NA,NA,NA,"Q8X5T5",914284,"acs","Acetyl-coenzyme A synthetase","Acyl-activating enzyme","GO:0003987;GO:0016208;GO:0005524;GO:0046872;GO:0019427;GO:0006935","GO:0019427;GO:0006935","","GO:0003987;GO:0016208;GO:0005524;GO:0046872","GO:0006790;GO:0055086;GO:1901135","sulfur compound metabolic process;nucleobase-containing small molecule metabolic process;carbohydrate derivative metabolic process"
"1983","PGEN_.00g325080","PGEN_.00g325080",0,0,0,0.126325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984","PGEN_.00g325340","PGEN_.00g325340",0,0,0,0.105422,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1985","PGEN_.00g325620","PGEN_.00g325620",0,0,0,9.776033,0,"P21783","394367","notch1","Notch 1 intracellular domain","Zinc finger protein 406","GO:0016021;GO:0005654;GO:0005886;GO:0005509;GO:0038023;GO:0001525;GO:0030154;GO:0060271;GO:0000122;GO:0061314;GO:0050793","P21783",394367,"notch1","Notch 1 intracellular domain","Zinc finger protein 406","GO:0016021;GO:0005654;GO:0005886;GO:0005509;GO:0038023;GO:0001525;GO:0030154;GO:0060271;GO:0000122;GO:0061314;GO:0050793","GO:0001525;GO:0030154;GO:0060271;GO:0000122;GO:0061314;GO:0050793","GO:0016021;GO:0005654;GO:0005886","GO:0005509;GO:0038023","GO:0048856;GO:0044782;GO:0006351;GO:0006355;GO:0023052;GO:0048856","anatomical structure development;cilium organization;DNA-templated transcription;regulation of DNA-templated transcription;signaling;anatomical structure development"
"1986","PGEN_.00g325650","PGEN_.00g325650",0,0,0,4.86465,0,"Q91XV4","101835313","DCXR","L-xylulose reductase","Sperm antigen P26h","GO:0001669;GO:0005903;GO:0005881;GO:0016020;GO:0005902;GO:0042802;GO:0050038;GO:0016655;GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","Q91XV4",101835313,"DCXR","L-xylulose reductase","Sperm antigen P26h","GO:0001669;GO:0005903;GO:0005881;GO:0016020;GO:0005902;GO:0042802;GO:0050038;GO:0016655;GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","GO:0001669;GO:0005903;GO:0005881;GO:0016020;GO:0005902","GO:0042802;GO:0050038;GO:0016655","GO:0005975;GO:0005975;GO:0055086;GO:0005975","carbohydrate metabolic process;carbohydrate metabolic process;nucleobase-containing small molecule metabolic process;carbohydrate metabolic process"
"1987","PGEN_.00g325660","PGEN_.00g325660",0,0,0,3.285153,0,"Q91XV4","101835313","DCXR","L-xylulose reductase","Sperm antigen P26h","GO:0001669;GO:0005903;GO:0005881;GO:0016020;GO:0005902;GO:0042802;GO:0050038;GO:0016655;GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","Q91XV4",101835313,"DCXR","L-xylulose reductase","Sperm antigen P26h","GO:0001669;GO:0005903;GO:0005881;GO:0016020;GO:0005902;GO:0042802;GO:0050038;GO:0016655;GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","GO:0001669;GO:0005903;GO:0005881;GO:0016020;GO:0005902","GO:0042802;GO:0050038;GO:0016655","GO:0005975;GO:0005975;GO:0055086;GO:0005975","carbohydrate metabolic process;carbohydrate metabolic process;nucleobase-containing small molecule metabolic process;carbohydrate metabolic process"
"1988","PGEN_.00g325680","PGEN_.00g325680",0,0,0,1.967472,0,"Q91XV4","101835313","DCXR","L-xylulose reductase","Sperm antigen P26h","GO:0001669;GO:0005903;GO:0005881;GO:0016020;GO:0005902;GO:0042802;GO:0050038;GO:0016655;GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","Q91XV4",101835313,"DCXR","L-xylulose reductase","Sperm antigen P26h","GO:0001669;GO:0005903;GO:0005881;GO:0016020;GO:0005902;GO:0042802;GO:0050038;GO:0016655;GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","GO:0001669;GO:0005903;GO:0005881;GO:0016020;GO:0005902","GO:0042802;GO:0050038;GO:0016655","GO:0005975;GO:0005975;GO:0055086;GO:0005975","carbohydrate metabolic process;carbohydrate metabolic process;nucleobase-containing small molecule metabolic process;carbohydrate metabolic process"
"1989","PGEN_.00g325690","PGEN_.00g325690",0,0,0,1.12062,0,"Q91X52;Q3U5L5;Q9D129;Q9D8W1","67880","Dcxr","L-xylulose reductase","Dicarbonyl/L-xylulose reductase","GO:0016324;GO:0005903;GO:0005881;GO:0005902;GO:0004090;GO:0042802;GO:0050038;GO:0016614;GO:0016655;GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","Q91X52;Q3U5L5;Q9D129;Q9D8W1",67880,"Dcxr","L-xylulose reductase","Dicarbonyl/L-xylulose reductase","GO:0016324;GO:0005903;GO:0005881;GO:0005902;GO:0004090;GO:0042802;GO:0050038;GO:0016614;GO:0016655;GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","GO:0042732;GO:0006006;GO:0006739;GO:2000379;GO:0005997","GO:0016324;GO:0005903;GO:0005881;GO:0005902","GO:0004090;GO:0042802;GO:0050038;GO:0016614;GO:0016655","GO:0005975;GO:0005975;GO:0055086;GO:0005975","carbohydrate metabolic process;carbohydrate metabolic process;nucleobase-containing small molecule metabolic process;carbohydrate metabolic process"
"1990","PGEN_.00g325800","PGEN_.00g325800",0,0,0,0.264871,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
